127.0.0.1 - - [25/Jun/2018:12:55:09 +0800] "GET / HTTP/1.1" 404 951
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/showtotal.html HTTP/1.1" 200 68329
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/showtotal.jsp HTTP/1.1" 200 68329
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/combox.css HTTP/1.1" 200 284
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/global.css HTTP/1.1" 200 5047
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/jquery-ui.min.css HTTP/1.1" 200 27848
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/jquery-ui-timepicker-addon.css HTTP/1.1" 200 1705
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/SimpleGrid.css HTTP/1.1" 200 1030
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/js/jquery-ui-timepicker-zh-CN.js HTTP/1.1" 200 535
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/modules/modules.js HTTP/1.1" 200 624
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 304 -
192.168.183.1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:13 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 200 15330
192.168.183.1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/images/doclist.png HTTP/1.1" 200 253688
192.168.183.1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/images/bar.png HTTP/1.1" 200 183211
192.168.183.1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/modules/labelinput/labelinput.css HTTP/1.1" 200 676
192.168.183.1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/modules/button/button.css HTTP/1.1" 200 313
192.168.183.1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/modules/dialog/dialog.css HTTP/1.1" 200 1419
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/images/doclist.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:14 +0800] "GET /manager/images/bar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2018:12:55:15 +0800] "GET /manager/modules/dialog/dialog.css HTTP/1.1" 304 -
192.168.183.1 - - [25/Jun/2018:12:55:25 +0800] "POST /manager/ajax.html?ajax=getArea HTTP/1.1" 200 1416
192.168.183.1 - - [25/Jun/2018:12:55:26 +0800] "POST /manager/ajax.html?ajax=getMassif HTTP/1.1" 200 1801
192.168.183.1 - - [25/Jun/2018:12:55:56 +0800] "POST /manager/ajax.html?ajax=statFinancing HTTP/1.1" 200 201
192.168.183.1 - - [25/Jun/2018:12:56:15 +0800] "GET /manager/showtotal.html HTTP/1.1" 200 68329
192.168.183.1 - - [25/Jun/2018:12:56:18 +0800] "POST /manager/ajax.html?ajax=getArea HTTP/1.1" 200 1416
192.168.183.1 - - [25/Jun/2018:12:56:19 +0800] "POST /manager/ajax.html?ajax=getMassif HTTP/1.1" 200 1801
192.168.183.1 - - [25/Jun/2018:13:13:45 +0800] "GET /manager/showtotal.html HTTP/1.1" 200 68329
192.168.183.1 - - [25/Jun/2018:13:13:49 +0800] "POST /manager/ajax.html?ajax=getArea HTTP/1.1" 200 1416
192.168.183.1 - - [25/Jun/2018:13:13:50 +0800] "POST /manager/ajax.html?ajax=getMassif HTTP/1.1" 200 1801
192.168.183.1 - - [25/Jun/2018:13:13:54 +0800] "GET /manager/showtotal-m.html HTTP/1.1" 404 999
127.0.0.1 - - [25/Jun/2018:13:15:33 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [25/Jun/2018:13:15:35 +0800] "GET /manager/action.html HTTP/1.1" 200 449
192.168.183.1 - - [25/Jun/2018:13:15:44 +0800] "GET /manager/js/amapinit-m.js HTTP/1.1" 200 15330
192.168.183.1 - - [25/Jun/2018:13:15:44 +0800] "GET /manager/showtotal-m.html HTTP/1.1" 200 67466
192.168.183.1 - - [25/Jun/2018:13:17:11 +0800] "GET /manager/showtotal-m.html HTTP/1.1" 200 65051
192.168.183.1 - - [25/Jun/2018:13:17:19 +0800] "POST /manager/ajax.html?ajax=getArea HTTP/1.1" 200 1416
192.168.183.1 - - [25/Jun/2018:13:17:21 +0800] "POST /manager/ajax.html?ajax=getMassif HTTP/1.1" 200 1801
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/showtotal-m.html HTTP/1.1" 200 65051
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/css/global.css HTTP/1.1" 200 5047
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/common.js HTTP/1.1" 200 26445
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/modules.js HTTP/1.1" 200 624
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/Tdrag.js HTTP/1.1" 200 23624
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/button/button.js HTTP/1.1" 200 1675
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 200 8674
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/dialog/dialog.js HTTP/1.1" 200 6363
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/messagebox.js HTTP/1.1" 200 5331
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/amapinit-m.js HTTP/1.1" 200 15330
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/images/doclist.png HTTP/1.1" 200 253688
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/js/echarts.min.js HTTP/1.1" 200 442937
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/images/bar.png HTTP/1.1" 200 183211
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/button/button.css HTTP/1.1" 200 313
192.168.183.1 - - [25/Jun/2018:13:21:23 +0800] "GET /manager/modules/labelinput/labelinput.css HTTP/1.1" 200 676
