127.0.0.1 - - [16/Jun/2018:13:02:24 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:05:01 +0800] "GET /manager/facility.jsp HTTP/1.1" 200 29196
192.168.183.1 - - [16/Jun/2018:13:05:08 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29201
192.168.183.1 - - [16/Jun/2018:13:05:13 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:05:13 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 24
192.168.183.1 - - [16/Jun/2018:13:07:17 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29298
192.168.183.1 - - [16/Jun/2018:13:07:17 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 200 8674
192.168.183.1 - - [16/Jun/2018:13:07:17 +0800] "GET /manager/modules/labelinput/labelinput.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:07:18 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:07:18 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 24
192.168.183.1 - - [16/Jun/2018:13:09:29 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29298
192.168.183.1 - - [16/Jun/2018:13:09:30 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:09:30 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 24
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29321
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/jquery-ui.min.css HTTP/1.1" 200 27848
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/global.css HTTP/1.1" 200 4232
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/combox.css HTTP/1.1" 200 284
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/jquery-ui-timepicker-addon.css HTTP/1.1" 200 1705
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/SimpleGrid.css HTTP/1.1" 200 1030
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery.form.min.js HTTP/1.1" 200 15248
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery-ui.min.js HTTP/1.1" 200 237548
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/common.js HTTP/1.1" 200 26445
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/globalize.js HTTP/1.1" 200 47289
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/globalize.culture.de-DE.js HTTP/1.1" 200 1981
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/combox.js HTTP/1.1" 200 3371
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery-ui-timepicker-addon.js HTTP/1.1" 200 78771
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery.ui.datepicker-zh-CN.js HTTP/1.1" 200 1046
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/jquery-ui-timepicker-zh-CN.js HTTP/1.1" 200 535
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/modules.js HTTP/1.1" 200 624
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/Tdrag.js HTTP/1.1" 200 23624
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/button/button.js HTTP/1.1" 200 1675
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 200 8674
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/dialog/dialog.js HTTP/1.1" 200 6363
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/messagebox.js HTTP/1.1" 200 5331
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/SimpleGrid.js HTTP/1.1" 200 13212
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 200 11090
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/button/button.css HTTP/1.1" 200 313
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/labelinput/labelinput.css HTTP/1.1" 200 676
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/modules/dialog/dialog.css HTTP/1.1" 200 1419
192.168.183.1 - - [16/Jun/2018:13:20:54 +0800] "GET /manager/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 317
192.168.183.1 - - [16/Jun/2018:13:20:55 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:20:55 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 24
192.168.183.1 - - [16/Jun/2018:13:21:08 +0800] "GET /manager/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 301
192.168.183.1 - - [16/Jun/2018:13:21:08 +0800] "GET /manager/css/images/ui-bg_highlight-soft_75_ffe45c_1x100.png HTTP/1.1" 200 367
192.168.183.1 - - [16/Jun/2018:13:21:08 +0800] "GET /manager/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 5854
192.168.183.1 - - [16/Jun/2018:13:21:08 +0800] "GET /manager/css/images/ui-icons_ffffff_256x240.png HTTP/1.1" 200 6468
192.168.183.1 - - [16/Jun/2018:13:21:09 +0800] "GET /manager/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 200 387
192.168.183.1 - - [16/Jun/2018:13:21:09 +0800] "GET /manager/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 200 4550
192.168.183.1 - - [16/Jun/2018:13:22:21 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:24:32 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
127.0.0.1 - - [16/Jun/2018:13:25:03 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:25:05 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
192.168.183.1 - - [16/Jun/2018:13:25:10 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29321
192.168.183.1 - - [16/Jun/2018:13:25:10 +0800] "GET /manager/css/global.css HTTP/1.1" 200 4232
192.168.183.1 - - [16/Jun/2018:13:25:13 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:25:13 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 24
192.168.183.1 - - [16/Jun/2018:13:25:40 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 25
127.0.0.1 - - [16/Jun/2018:13:28:11 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:28:15 +0800] "GET /manager/ajax.html HTTP/1.1" 500 42
192.168.183.1 - - [16/Jun/2018:13:28:18 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29321
192.168.183.1 - - [16/Jun/2018:13:28:18 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:28:20 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:28:20 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 334
192.168.183.1 - - [16/Jun/2018:13:29:45 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29350
192.168.183.1 - - [16/Jun/2018:13:29:45 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:29:46 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:29:46 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 334
192.168.183.1 - - [16/Jun/2018:13:31:39 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
127.0.0.1 - - [16/Jun/2018:13:33:40 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:33:42 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
192.168.183.1 - - [16/Jun/2018:13:33:50 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29350
192.168.183.1 - - [16/Jun/2018:13:33:50 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:33:53 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:33:53 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 334
192.168.183.1 - - [16/Jun/2018:13:34:26 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 373
192.168.183.1 - - [16/Jun/2018:13:34:39 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29350
192.168.183.1 - - [16/Jun/2018:13:34:40 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:34:40 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 686
192.168.183.1 - - [16/Jun/2018:13:43:31 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29169
192.168.183.1 - - [16/Jun/2018:13:43:31 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:43:32 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:43:32 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 686
192.168.183.1 - - [16/Jun/2018:13:44:32 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29169
192.168.183.1 - - [16/Jun/2018:13:44:34 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:44:34 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 686
192.168.183.1 - - [16/Jun/2018:13:48:28 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29222
192.168.183.1 - - [16/Jun/2018:13:48:28 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:48:29 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:48:29 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 686
192.168.183.1 - - [16/Jun/2018:13:48:45 +0800] "GET /manager/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 246
192.168.183.1 - - [16/Jun/2018:13:48:48 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 373
192.168.183.1 - - [16/Jun/2018:13:49:36 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 373
192.168.183.1 - - [16/Jun/2018:13:51:28 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 373
192.168.183.1 - - [16/Jun/2018:13:52:57 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 373
127.0.0.1 - - [16/Jun/2018:13:54:41 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:54:43 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
127.0.0.1 - - [16/Jun/2018:13:55:16 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:55:20 +0800] "GET /manager/ajax.html HTTP/1.1" 500 42
192.168.183.1 - - [16/Jun/2018:13:55:23 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29222
192.168.183.1 - - [16/Jun/2018:13:55:23 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:13:55:26 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:55:26 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 686
192.168.183.1 - - [16/Jun/2018:13:55:41 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 380
192.168.183.1 - - [16/Jun/2018:13:55:56 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29222
192.168.183.1 - - [16/Jun/2018:13:55:57 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:55:58 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 693
192.168.183.1 - - [16/Jun/2018:13:56:21 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
127.0.0.1 - - [16/Jun/2018:13:58:03 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:13:58:05 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
192.168.183.1 - - [16/Jun/2018:13:58:12 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29222
192.168.183.1 - - [16/Jun/2018:13:58:16 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:58:16 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 693
192.168.183.1 - - [16/Jun/2018:13:58:31 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 338
192.168.183.1 - - [16/Jun/2018:13:58:42 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29222
192.168.183.1 - - [16/Jun/2018:13:58:43 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:13:58:43 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 699
192.168.183.1 - - [16/Jun/2018:13:58:54 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 38
192.168.183.1 - - [16/Jun/2018:14:03:47 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 28948
192.168.183.1 - - [16/Jun/2018:14:03:47 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:03:48 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:03:48 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 699
192.168.183.1 - - [16/Jun/2018:14:16:35 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29704
192.168.183.1 - - [16/Jun/2018:14:16:35 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:16:36 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:16:36 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 699
192.168.183.1 - - [16/Jun/2018:14:18:03 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 324
192.168.183.1 - - [16/Jun/2018:14:18:21 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 321
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29717
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery.form.min.js HTTP/1.1" 200 15248
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/jquery-ui.min.css HTTP/1.1" 200 27848
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery-ui.min.js HTTP/1.1" 200 237548
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/common.js HTTP/1.1" 200 26445
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/global.css HTTP/1.1" 200 4232
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/combox.css HTTP/1.1" 200 284
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/jquery-ui-timepicker-addon.css HTTP/1.1" 200 1705
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery-1.9.1.min.js HTTP/1.1" 200 92629
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/globalize.culture.de-DE.js HTTP/1.1" 200 1981
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/combox.js HTTP/1.1" 200 3371
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery-ui-timepicker-addon.js HTTP/1.1" 200 78771
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/SimpleGrid.css HTTP/1.1" 200 1030
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery.ui.datepicker-zh-CN.js HTTP/1.1" 200 1046
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/globalize.js HTTP/1.1" 200 47289
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/Tdrag.js HTTP/1.1" 200 23624
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/messagebox.js HTTP/1.1" 200 5331
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/SimpleGrid.js HTTP/1.1" 200 13212
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 200 11468
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/js/jquery-ui-timepicker-zh-CN.js HTTP/1.1" 200 535
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/modules.js HTTP/1.1" 200 624
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/labelinput/labelinput.js HTTP/1.1" 200 8674
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/dialog/dialog.js HTTP/1.1" 200 6363
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/button/button.js HTTP/1.1" 200 1675
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/button/button.css HTTP/1.1" 200 313
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/labelinput/labelinput.css HTTP/1.1" 200 676
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/modules/dialog/dialog.css HTTP/1.1" 200 1419
192.168.183.1 - - [16/Jun/2018:14:19:29 +0800] "GET /manager/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 317
192.168.183.1 - - [16/Jun/2018:14:19:30 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:19:30 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 999
192.168.183.1 - - [16/Jun/2018:14:20:09 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 377
192.168.183.1 - - [16/Jun/2018:14:20:13 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29717
192.168.183.1 - - [16/Jun/2018:14:20:14 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:20:14 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1355
192.168.183.1 - - [16/Jun/2018:14:20:29 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 38
192.168.183.1 - - [16/Jun/2018:14:21:19 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 38
192.168.183.1 - - [16/Jun/2018:14:27:02 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:27:02 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:27:02 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:27:03 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:27:03 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1355
192.168.183.1 - - [16/Jun/2018:14:27:27 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
127.0.0.1 - - [16/Jun/2018:14:29:48 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:14:29:52 +0800] "GET /manager/ajax.html HTTP/1.1" 500 42
192.168.183.1 - - [16/Jun/2018:14:29:54 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:29:54 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:29:57 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:29:57 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1355
192.168.183.1 - - [16/Jun/2018:14:30:10 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
192.168.183.1 - - [16/Jun/2018:14:32:17 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 47
127.0.0.1 - - [16/Jun/2018:14:34:08 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Jun/2018:14:34:10 +0800] "GET /manager/ajax.html HTTP/1.1" 200 42
192.168.183.1 - - [16/Jun/2018:14:34:14 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:34:14 +0800] "GET /manager/js/amapinit.js HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:34:14 +0800] "GET /manager/css/global.css HTTP/1.1" 304 -
192.168.183.1 - - [16/Jun/2018:14:34:17 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:34:17 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1355
192.168.183.1 - - [16/Jun/2018:14:34:24 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 381
192.168.183.1 - - [16/Jun/2018:14:34:29 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:34:30 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:34:30 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1359
192.168.183.1 - - [16/Jun/2018:14:34:48 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 338
192.168.183.1 - - [16/Jun/2018:14:34:53 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:34:54 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:34:54 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1359
192.168.183.1 - - [16/Jun/2018:14:35:06 +0800] "POST /manager/ajax.html?ajax=editFacility HTTP/1.1" 200 341
192.168.183.1 - - [16/Jun/2018:14:35:09 +0800] "GET /manager/facility.html?projid=12345 HTTP/1.1" 200 29753
192.168.183.1 - - [16/Jun/2018:14:35:10 +0800] "POST /manager/ajax.html?ajax=getLocation HTTP/1.1" 200 330
192.168.183.1 - - [16/Jun/2018:14:35:10 +0800] "POST /manager/ajax.html?ajax=getFacility HTTP/1.1" 200 1362
